Created as New Dataset,Sample 004 By Administrator Date Tuesday, October 14 2025
cm-1,A
1437.00,-0.0028
1436.00,-0.0027
1435.00,-0.0030
1434.00,-0.0032
1433.00,-0.0032
1432.00,-0.0031
1431.00,-0.0033
1430.00,-0.0034
1429.00,-0.0033
1428.00,-0.0033
1427.00,-0.0033
1426.00,-0.0033
1425.00,-0.0029
1424.00,-0.0027
1423.00,-0.0029
1422.00,-0.0031
1421.00,-0.0029
1420.00,-0.0027
1419.00,-0.0029
1418.00,-0.0031
1417.00,-0.0031
1416.00,-0.0031
1415.00,-0.0033
1414.00,-0.0034
1413.00,-0.0033
1412.00,-0.0032
1411.00,-0.0034
1410.00,-0.0036
1409.00,-0.0035
1408.00,-0.0034
1407.00,-0.0035
1406.00,-0.0035
1405.00,-0.0034
1404.00,-0.0034
1403.00,-0.0035
1402.00,-0.0036
1401.00,-0.0035
1400.00,-0.0033
1399.00,-0.0034
1398.00,-0.0035
1397.00,-0.0035
1396.00,-0.0036
1395.00,-0.0039
1394.00,-0.0041
1393.00,-0.0038
1392.00,-0.0035
1391.00,-0.0035
1390.00,-0.0037
1389.00,-0.0038
1388.00,-0.0038
1387.00,-0.0037
1386.00,-0.0037
1385.00,-0.0036
1384.00,-0.0035
1383.00,-0.0035
1382.00,-0.0035
1381.00,-0.0035
1380.00,-0.0035
1379.00,-0.0035
1378.00,-0.0035
1377.00,-0.0034
1376.00,-0.0032
1375.00,-0.0033
1374.00,-0.0035
1373.00,-0.0036
1372.00,-0.0036
1371.00,-0.0036
1370.00,-0.0036
1369.00,-0.0036
1368.00,-0.0035
1367.00,-0.0036
1366.00,-0.0037
1365.00,-0.0037
1364.00,-0.0038
1363.00,-0.0039
1362.00,-0.0040
1361.00,-0.0040
1360.00,-0.0038
1359.00,-0.0037
1358.00,-0.0036
1357.00,-0.0036
1356.00,-0.0036
1355.00,-0.0036
1354.00,-0.0036
1353.00,-0.0036
1352.00,-0.0036
1351.00,-0.0035
1350.00,-0.0034
1349.00,-0.0034
1348.00,-0.0034
1347.00,-0.0035
1346.00,-0.0036
1345.00,-0.0037
1344.00,-0.0037
1343.00,-0.0036
1342.00,-0.0035
1341.00,-0.0033
1340.00,-0.0032
1339.00,-0.0033
1338.00,-0.0035
1337.00,-0.0036
1336.00,-0.0036
1335.00,-0.0036
1334.00,-0.0036
1333.00,-0.0035
1332.00,-0.0035
1331.00,-0.0035
1330.00,-0.0035
1329.00,-0.0035
1328.00,-0.0035
1327.00,-0.0035
1326.00,-0.0036
1325.00,-0.0036
1324.00,-0.0035
1323.00,-0.0035
1322.00,-0.0035
1321.00,-0.0034
1320.00,-0.0033
1319.00,-0.0033
1318.00,-0.0034
1317.00,-0.0035
1316.00,-0.0035
1315.00,-0.0035
1314.00,-0.0035
1313.00,-0.0034
1312.00,-0.0034
1311.00,-0.0034
1310.00,-0.0035
1309.00,-0.0035
1308.00,-0.0034
1307.00,-0.0034
1306.00,-0.0035
1305.00,-0.0034
1304.00,-0.0034
1303.00,-0.0034
1302.00,-0.0034
1301.00,-0.0035
1300.00,-0.0035
1299.00,-0.0035
1298.00,-0.0035
1297.00,-0.0035
1296.00,-0.0034
1295.00,-0.0034
1294.00,-0.0034
1293.00,-0.0034
1292.00,-0.0034
1291.00,-0.0034
1290.00,-0.0034
1289.00,-0.0034
1288.00,-0.0033
1287.00,-0.0034
1286.00,-0.0034
1285.00,-0.0034
1284.00,-0.0033
1283.00,-0.0033
1282.00,-0.0034
1281.00,-0.0034
1280.00,-0.0034
1279.00,-0.0034
1278.00,-0.0035
1277.00,-0.0034
1276.00,-0.0034
1275.00,-0.0033
1274.00,-0.0033
1273.00,-0.0033
1272.00,-0.0032
1271.00,-0.0032
1270.00,-0.0033
1269.00,-0.0033
1268.00,-0.0033
1267.00,-0.0033
1266.00,-0.0034
1265.00,-0.0034
1264.00,-0.0034
1263.00,-0.0034
1262.00,-0.0034
1261.00,-0.0034
1260.00,-0.0033
1259.00,-0.0033
1258.00,-0.0033
1257.00,-0.0033
1256.00,-0.0033
1255.00,-0.0033
1254.00,-0.0034
1253.00,-0.0034
1252.00,-0.0033
1251.00,-0.0033
1250.00,-0.0033
1249.00,-0.0032
1248.00,-0.0032
1247.00,-0.0032
1246.00,-0.0032
1245.00,-0.0032
1244.00,-0.0031
1243.00,-0.0031
1242.00,-0.0031
1241.00,-0.0031
1240.00,-0.0031
1239.00,-0.0032
1238.00,-0.0032
1237.00,-0.0032
1236.00,-0.0031
1235.00,-0.0031
1234.00,-0.0031
1233.00,-0.0031
1232.00,-0.0031
1231.00,-0.0031
1230.00,-0.0032
1229.00,-0.0031
1228.00,-0.0030
1227.00,-0.0030
1226.00,-0.0030
1225.00,-0.0030
1224.00,-0.0030
1223.00,-0.0030
1222.00,-0.0030
1221.00,-0.0030
1220.00,-0.0029
1219.00,-0.0029
1218.00,-0.0029
1217.00,-0.0029
1216.00,-0.0029
1215.00,-0.0029
1214.00,-0.0029
1213.00,-0.0028
1212.00,-0.0027
1211.00,-0.0026
1210.00,-0.0027
1209.00,-0.0027
1208.00,-0.0027
1207.00,-0.0027
1206.00,-0.0027
1205.00,-0.0027
1204.00,-0.0027
1203.00,-0.0027
1202.00,-0.0026
1201.00,-0.0026
1200.00,-0.0025
1199.00,-0.0025
1198.00,-0.0025
1197.00,-0.0025
1196.00,-0.0024
1195.00,-0.0025
1194.00,-0.0026
1193.00,-0.0026
1192.00,-0.0026
1191.00,-0.0026
1190.00,-0.0026
1189.00,-0.0025
1188.00,-0.0024
1187.00,-0.0025
1186.00,-0.0026
1185.00,-0.0026
1184.00,-0.0025
1183.00,-0.0025
1182.00,-0.0024
1181.00,-0.0024
1180.00,-0.0023
1179.00,-0.0023
1178.00,-0.0024
1177.00,-0.0023
1176.00,-0.0023
1175.00,-0.0023
1174.00,-0.0024
1173.00,-0.0024
1172.00,-0.0023
1171.00,-0.0023
1170.00,-0.0023
1169.00,-0.0023
1168.00,-0.0022
1167.00,-0.0022
1166.00,-0.0022
1165.00,-0.0022
1164.00,-0.0022
1163.00,-0.0022
1162.00,-0.0022
1161.00,-0.0022
1160.00,-0.0022
1159.00,-0.0022
1158.00,-0.0022
1157.00,-0.0021
1156.00,-0.0021
1155.00,-0.0021
1154.00,-0.0022
1153.00,-0.0022
1152.00,-0.0022
1151.00,-0.0022
1150.00,-0.0022
1149.00,-0.0021
1148.00,-0.0020
1147.00,-0.0020
1146.00,-0.0020
1145.00,-0.0019
1144.00,-0.0018
1143.00,-0.0018
1142.00,-0.0019
1141.00,-0.0020
1140.00,-0.0019
1139.00,-0.0019
1138.00,-0.0019
1137.00,-0.0018
1136.00,-0.0017
1135.00,-0.0017
1134.00,-0.0017
1133.00,-0.0017
1132.00,-0.0016
1131.00,-0.0016
1130.00,-0.0017
1129.00,-0.0016
1128.00,-0.0016
1127.00,-0.0017
1126.00,-0.0018
1125.00,-0.0019
1124.00,-0.0018
1123.00,-0.0018
1122.00,-0.0018
1121.00,-0.0017
1120.00,-0.0016
1119.00,-0.0016
1118.00,-0.0016
1117.00,-0.0015
1116.00,-0.0014
1115.00,-0.0014
1114.00,-0.0014
1113.00,-0.0014
1112.00,-0.0013
1111.00,-0.0013
1110.00,-0.0013
1109.00,-0.0011
1108.00,-0.0010
1107.00,-0.0010
1106.00,-0.0011
1105.00,-0.0011
1104.00,-0.0011
1103.00,-0.0011
1102.00,-0.0012
1101.00,-0.0011
1100.00,-0.0010
1099.00,-0.0009
1098.00,-0.0009
1097.00,-0.0008
1096.00,-0.0007
1095.00,-0.0007
1094.00,-0.0008
1093.00,-0.0008
1092.00,-0.0007
1091.00,-0.0007
1090.00,-0.0007
1089.00,-0.0006
1088.00,-0.0005
1087.00,-0.0006
1086.00,-0.0007
1085.00,-0.0006
1084.00,-0.0004
1083.00,-0.0002
1082.00,-0.0001
1081.00,-0.0000
1080.00,0.0001
1079.00,0.0000
1078.00,-0.0001
1077.00,-0.0002
1076.00,-0.0003
1075.00,-0.0003
1074.00,-0.0002
1073.00,0.0000
1072.00,0.0002
1071.00,0.0003
1070.00,0.0002
1069.00,0.0002
1068.00,0.0003
1067.00,0.0003
1066.00,0.0002
1065.00,0.0003
1064.00,0.0004
1063.00,0.0004
1062.00,0.0004
1061.00,0.0005
1060.00,0.0006
1059.00,0.0006
1058.00,0.0005
1057.00,0.0006
1056.00,0.0008
1055.00,0.0007
1054.00,0.0006
1053.00,0.0006
1052.00,0.0008
1051.00,0.0009
1050.00,0.0010
1049.00,0.0010
1048.00,0.0011
1047.00,0.0010
1046.00,0.0010
1045.00,0.0010
1044.00,0.0012
1043.00,0.0012
1042.00,0.0011
1041.00,0.0011
1040.00,0.0012
1039.00,0.0013
1038.00,0.0012
1037.00,0.0013
1036.00,0.0014
1035.00,0.0014
1034.00,0.0014
1033.00,0.0016
1032.00,0.0017
1031.00,0.0017
1030.00,0.0016
1029.00,0.0018
1028.00,0.0020
1027.00,0.0021
1026.00,0.0020
1025.00,0.0021
1024.00,0.0023
1023.00,0.0024
1022.00,0.0024
1021.00,0.0026
1020.00,0.0029
1019.00,0.0030
1018.00,0.0029
1017.00,0.0027
1016.00,0.0026
1015.00,0.0024
1014.00,0.0022
1013.00,0.0024
1012.00,0.0027
1011.00,0.0028
1010.00,0.0028
1009.00,0.0031
1008.00,0.0034
1007.00,0.0034
1006.00,0.0033
1005.00,0.0033
1004.00,0.0033
1003.00,0.0032
1002.00,0.0031
1001.00,0.0035
1000.00,0.0040
999.00,0.0042
998.00,0.0043
997.00,0.0045
996.00,0.0046
995.00,0.0045
994.00,0.0042
993.00,0.0043
992.00,0.0045
991.00,0.0045
990.00,0.0044
989.00,0.0046
988.00,0.0048
987.00,0.0047
986.00,0.0045
985.00,0.0048
984.00,0.0055
983.00,0.0059
982.00,0.0060
981.00,0.0061
980.00,0.0062
979.00,0.0060
978.00,0.0056
977.00,0.0056
976.00,0.0058
975.00,0.0057
974.00,0.0057
973.00,0.0061
972.00,0.0066
971.00,0.0064
970.00,0.0058
969.00,0.0057
968.00,0.0060
967.00,0.0063
966.00,0.0065
965.00,0.0070
964.00,0.0075
963.00,0.0075
962.00,0.0075
961.00,0.0082
960.00,0.0091
959.00,0.0092
958.00,0.0086
957.00,0.0084
956.00,0.0085
955.00,0.0080
954.00,0.0071
953.00,0.0070
952.00,0.0079
951.00,0.0086
950.00,0.0087
949.00,0.0089
948.00,0.0089
947.00,0.0081
946.00,0.0071
945.00,0.0072
944.00,0.0083
943.00,0.0096
942.00,0.0109
941.00,0.0127
940.00,0.0140
939.00,0.0131
938.00,0.0113
937.00,0.0108
936.00,0.0119
935.00,0.0130
934.00,0.0143
933.00,0.0167
932.00,0.0186
931.00,0.0176
930.00,0.0150
929.00,0.0140
928.00,0.0144
927.00,0.0137
926.00,0.0122
925.00,0.0127
924.00,0.0145
923.00,0.0150
922.00,0.0143
921.00,0.0158
920.00,0.0188
919.00,0.0194
918.00,0.0174
917.00,0.0173
916.00,0.0197
915.00,0.0207
914.00,0.0178
913.00,0.0128
912.00,0.0072
911.00,0.0031
910.00,0.0053
909.00,0.0171
908.00,0.0300
907.00,0.0314
906.00,0.0236
905.00,0.0198
904.00,0.0252
903.00,0.0334
902.00,0.0378
901.00,0.0393
900.00,0.0349
899.00,0.0227
898.00,0.0110
897.00,0.0090
896.00,0.0119
895.00,0.0063
894.00,-0.0067
893.00,-0.0151
892.00,-0.0152
891.00,-0.0152
890.00,-0.0208
889.00,-0.0231
888.00,-0.0135
887.00,0.0139
886.00,0.0433
885.00,0.0678
884.00,0.0844
883.00,0.0713
882.00,0.0310
881.00,-0.0138
880.00,-0.0553
879.00,-0.0730
878.00,-0.0773
877.00,-0.1126
876.00,-0.1330
875.00,-0.0621
874.00,0.0128
873.00,0.0524
872.00,0.0161
871.00,-0.0872
870.00,-0.1997
869.00,-0.3619
868.00,-0.4687
867.00,-0.4136
866.00,-0.2947
865.00,-0.2988
864.00,-0.3342
863.00,-0.3061
862.00,-0.2324
861.00,-0.2714
860.00,-0.3991
859.00,-0.3885
858.00,-0.1872
857.00,-0.2097
856.00,-0.1985
855.00,-0.1495
854.00,-0.1693
853.00,-0.2589
852.00,-0.3217
851.00,-0.3856
850.00,-0.4428
849.00,-0.4384
848.00,-0.3760
847.00,-0.3437
846.00,-0.2733
845.00,-0.1980
844.00,-0.1843
843.00,-0.2575
842.00,-0.4303
841.00,-0.4066
840.00,-0.3556
839.00,-0.3152
838.00,-0.2269
837.00,-0.3597
836.00,-0.3934
835.00,-0.3762
834.00,-0.3171
833.00,-0.2689
832.00,-0.3257
831.00,-0.6578
830.00,-1.1216
829.00,-1.1032
828.00,-0.4916
827.00,-0.3736
826.00,-0.4331
825.00,-0.3658
824.00,-0.3744
823.00,-0.4542
822.00,-0.4695
821.00,-0.2783
820.00,-0.1985
819.00,-0.1837
818.00,-0.1924
817.00,-0.1910
816.00,-0.2188
815.00,-0.2492
814.00,-0.1830
813.00,-0.1745
812.00,-0.1889
811.00,-0.2399
810.00,-0.3484
809.00,-0.3254
808.00,-0.2755
807.00,-0.3012
806.00,-0.4002
805.00,-0.4077
804.00,-0.3426
803.00,-0.3922
802.00,-0.4312
801.00,-0.3202
800.00,-0.2302
799.00,-0.2529
798.00,-0.3180
797.00,-0.4147
796.00,-0.4970
795.00,-0.7084
794.00,-0.8725
793.00,-0.5569
792.00,-0.3326
791.00,-0.3097
790.00,-0.2589
789.00,-0.2061
788.00,-0.2045
787.00,-0.2364
786.00,-0.3061
785.00,-0.4109
784.00,-0.6187
783.00,-0.8484
782.00,-0.6132
781.00,-0.3088
780.00,-0.1294
779.00,-0.1996
778.00,-0.2260
777.00,-0.5118
776.00,-0.5075
775.00,-0.9395
774.00,-1.4136
773.00,-0.9122
772.00,-0.5410
771.00,-0.8590
770.00,-1.0768
769.00,-0.7570
768.00,-0.3808
767.00,-0.4214
766.00,-0.3253
765.00,-0.2900
764.00,-0.2375
763.00,-0.3444
762.00,-0.5442
761.00,-0.5648
760.00,-0.4817
759.00,-0.5070
758.00,-0.5288
757.00,-0.4410
756.00,-0.3939
755.00,-0.4712
754.00,-0.5971
753.00,-0.5285
752.00,-0.4578
751.00,-0.5102
750.00,-0.5285
749.00,-0.3958
748.00,-0.3161
747.00,-0.2184
746.00,-0.0739
745.00,-0.0450
744.00,-0.1868
743.00,-0.0035
742.00,-0.4391
741.00,-0.5789
740.00,-0.7847
739.00,-1.2854
738.00,-0.9769
737.00,-1.1817
736.00,-0.6505
735.00,-0.3491
734.00,-0.4714
733.00,-0.2681
732.00,-0.3178
731.00,-0.3880
730.00,-0.7029
729.00,-0.6475
728.00,-0.4784
727.00,-0.5629
726.00,-0.6969
725.00,-0.5799
724.00,-0.4677
723.00,-0.6562
722.00,-1.1033
721.00,-1.0100
720.00,-0.7640
719.00,-0.7853
718.00,-0.8062
717.00,-0.7228
716.00,-0.4899
715.00,-0.5474
714.00,-0.5781
713.00,-0.3627
712.00,-0.1872
711.00,-0.0666
710.00,0.0466
709.00,-0.0251
708.00,-0.1723
707.00,-0.2835
706.00,-0.3171
705.00,-0.3022
704.00,-0.2854
703.00,-0.3383
702.00,-0.4265
701.00,-0.3879
700.00,-0.3239
699.00,-0.3900
698.00,-0.6951
697.00,-0.8626
696.00,-0.8374
695.00,-0.7416
694.00,-0.4693
693.00,-0.4204
692.00,-0.4249
691.00,-0.5174
690.00,-0.7062
689.00,-0.6506
688.00,-0.5803
687.00,-0.6064
686.00,-0.6108
685.00,-0.5020
684.00,-0.4642
683.00,-0.4993
682.00,-0.4206
681.00,-0.4097
680.00,-0.3609
679.00,-0.2736
678.00,-0.2237
677.00,-0.1992
676.00,-0.2286
675.00,-0.2890
674.00,-0.3963
673.00,-0.4606
672.00,-0.4704
671.00,-0.5022
670.00,-0.5844
669.00,-0.7087
668.00,-0.7262
667.00,-0.6324
666.00,-0.6135
665.00,-0.5469
664.00,-0.5068
663.00,-0.6015
662.00,-0.6229
661.00,-0.3529
660.00,-0.1923
659.00,-0.1966
658.00,-0.2412
657.00,-0.3608
656.00,-0.3644
655.00,-0.5751
654.00,-1.0493
653.00,-0.9128
652.00,-0.7287
651.00,-0.7417
650.00,-0.6969
649.00,-0.4251
648.00,-0.2912
647.00,-0.2894
646.00,-0.2800
645.00,-0.2406
644.00,-0.1993
643.00,-0.1490
642.00,-0.0671
641.00,-0.0658
640.00,-0.0898
639.00,-0.1652
638.00,-0.4756
637.00,-0.5648
636.00,-0.4602
635.00,-0.3822
634.00,-0.2528
633.00,-0.1987
632.00,-0.1913
631.00,-0.4030
630.00,-0.9191
629.00,-0.8533
628.00,-0.6511
627.00,-0.7124
626.00,-0.6949
625.00,-0.4432
624.00,-0.2639
623.00,-0.1925
622.00,-0.1627
621.00,-0.1473
620.00,-0.1647
619.00,-0.1971
618.00,-0.2369
617.00,-0.2576
616.00,-0.2416
615.00,-0.2679
614.00,-0.3135
613.00,-0.3219
612.00,-0.2809
611.00,-0.4094
610.00,-0.7676
609.00,-0.4999
608.00,-0.2728
607.00,-0.1995
606.00,-0.0925
605.00,-0.1061
604.00,-0.1562
603.00,-0.2593
602.00,-0.3722
601.00,-0.3063
600.00,-0.2428
599.00,-0.2713
598.00,-0.3227
597.00,-0.2975
596.00,-0.2676
595.00,-0.2496
594.00,-0.2121
593.00,-0.2574
592.00,-0.3434
591.00,-0.5249
590.00,-0.7276
589.00,-0.6140
588.00,-0.3079
587.00,-0.1930
586.00,-0.1529
585.00,-0.2059
584.00,-0.2495
583.00,-0.3170
582.00,-0.3871
581.00,-0.3439
580.00,-0.3629
579.00,-0.5172
578.00,-0.6161
577.00,-0.5924
576.00,-0.4993
575.00,-0.5843
574.00,-0.6534
573.00,-0.3862
572.00,-0.2217
571.00,-0.1713
570.00,-0.0794
569.00,-0.0801
568.00,-0.1285
567.00,-0.1414
566.00,-0.0757
565.00,-0.1124
564.00,-0.1442
563.00,-0.2016
562.00,-0.4943
561.00,-0.5480
560.00,-0.4644
559.00,-0.4607
558.00,-0.3194
557.00,-0.2920
556.00,-0.2805
555.00,-0.2897
554.00,-0.3376
553.00,-0.3298
552.00,-0.3393
551.00,-0.3772
550.00,-0.3703
549.00,-0.3050
548.00,-0.2464
547.00,-0.2135
546.00,-0.2884
545.00,-0.5103
544.00,-0.6027
543.00,-0.8188
542.00,-0.9049
541.00,-0.7114
540.00,-0.5915
539.00,-1.0035
538.00,-1.2623
537.00,-0.8860
536.00,-0.4799
535.00,-0.4206
534.00,-0.2935
533.00,-0.1682
532.00,-0.1412
531.00,-0.2357
530.00,-0.4578
529.00,-0.5009
528.00,-0.5295
527.00,-0.6780
526.00,-0.4588
525.00,-0.6692
524.00,-0.7458
523.00,-0.7018
522.00,-0.6031
521.00,-0.3513
520.00,-0.2469
519.00,-0.1773
518.00,-0.1359
517.00,-0.2567
516.00,-0.3658
515.00,-0.4329
514.00,-0.2812
513.00,-0.1311
512.00,-0.0912
511.00,-0.1433
510.00,-0.3413
509.00,-0.3901
508.00,-0.3950
507.00,-0.4436
506.00,-0.4319
505.00,-0.3380
504.00,-0.3093
503.00,-0.4978
502.00,-0.8755
501.00,-0.6569
500.00,-0.4393
499.00,-0.3789
498.00,-0.3393
497.00,-0.2922
496.00,-0.2825
495.00,-0.3866
494.00,-0.5688
493.00,-0.5122
492.00,-0.4332
491.00,-0.5405
490.00,-0.6852
489.00,-0.6931
488.00,-0.6067
487.00,-0.7320
486.00,-0.9687
485.00,-0.8233
484.00,-0.6462
483.00,-0.6559
482.00,-0.4014
481.00,-0.4240
480.00,-0.5660
479.00,-0.6694
478.00,-0.5850
477.00,-0.3279
476.00,-0.2550
475.00,-0.2288
474.00,-0.3537
473.00,-0.4455
472.00,-0.7010
471.00,-1.2649
470.00,-0.5089
469.00,-0.7164
468.00,-1.3217
467.00,-0.8674
466.00,-0.4862
465.00,-0.3203
464.00,-0.2595
463.00,-0.3161
462.00,-0.3318
461.00,-0.2987
460.00,-0.2581
459.00,-0.2561
458.00,-0.2153
457.00,-0.1659
456.00,-0.1419
455.00,-0.1622
454.00,-0.3800
453.00,-0.3573
452.00,-0.3064
451.00,-0.3408
450.00,-0.3744
