Created as New Dataset,Sample 001 By Administrator Date Tuesday, October 14 2025
cm-1,A
1291.00,0.0000
1290.00,0.0000
1289.00,-0.0000
1288.00,-0.0000
1287.00,-0.0000
1286.00,-0.0000
1285.00,0.0000
1284.00,0.0000
1283.00,0.0001
1282.00,0.0000
1281.00,-0.0000
1280.00,-0.0000
1279.00,-0.0000
1278.00,0.0000
1277.00,0.0001
1276.00,0.0001
1275.00,0.0001
1274.00,0.0001
1273.00,0.0001
1272.00,0.0001
1271.00,0.0001
1270.00,0.0001
1269.00,0.0001
1268.00,0.0001
1267.00,0.0001
1266.00,0.0001
1265.00,0.0001
1264.00,0.0000
1263.00,0.0000
1262.00,0.0001
1261.00,0.0001
1260.00,0.0001
1259.00,0.0001
1258.00,0.0001
1257.00,0.0001
1256.00,0.0001
1255.00,0.0000
1254.00,-0.0000
1253.00,-0.0000
1252.00,-0.0000
1251.00,0.0000
1250.00,0.0000
1249.00,0.0001
1248.00,0.0001
1247.00,0.0001
1246.00,0.0001
1245.00,0.0001
1244.00,0.0001
1243.00,0.0002
1242.00,0.0001
1241.00,0.0001
1240.00,0.0000
1239.00,0.0000
1238.00,0.0000
1237.00,0.0001
1236.00,0.0001
1235.00,0.0001
1234.00,0.0001
1233.00,0.0001
1232.00,0.0001
1231.00,0.0001
1230.00,0.0001
1229.00,0.0001
1228.00,0.0002
1227.00,0.0002
1226.00,0.0002
1225.00,0.0001
1224.00,0.0001
1223.00,0.0001
1222.00,0.0001
1221.00,0.0001
1220.00,0.0001
1219.00,0.0001
1218.00,0.0001
1217.00,0.0001
1216.00,0.0001
1215.00,0.0001
1214.00,0.0001
1213.00,0.0002
1212.00,0.0003
1211.00,0.0003
1210.00,0.0003
1209.00,0.0002
1208.00,0.0002
1207.00,0.0001
1206.00,0.0001
1205.00,0.0001
1204.00,0.0001
1203.00,0.0002
1202.00,0.0002
1201.00,0.0003
1200.00,0.0004
1199.00,0.0003
1198.00,0.0003
1197.00,0.0003
1196.00,0.0003
1195.00,0.0002
1194.00,0.0002
1193.00,0.0001
1192.00,0.0001
1191.00,0.0001
1190.00,0.0001
1189.00,0.0001
1188.00,0.0001
1187.00,0.0001
1186.00,0.0001
1185.00,0.0001
1184.00,0.0001
1183.00,0.0001
1182.00,0.0001
1181.00,0.0002
1180.00,0.0002
1179.00,0.0002
1178.00,0.0002
1177.00,0.0002
1176.00,0.0002
1175.00,0.0002
1174.00,0.0001
1173.00,0.0001
1172.00,0.0001
1171.00,0.0002
1170.00,0.0002
1169.00,0.0002
1168.00,0.0002
1167.00,0.0002
1166.00,0.0002
1165.00,0.0003
1164.00,0.0003
1163.00,0.0003
1162.00,0.0003
1161.00,0.0003
1160.00,0.0002
1159.00,0.0002
1158.00,0.0001
1157.00,0.0002
1156.00,0.0002
1155.00,0.0003
1154.00,0.0003
1153.00,0.0003
1152.00,0.0003
1151.00,0.0002
1150.00,0.0002
1149.00,0.0002
1148.00,0.0002
1147.00,0.0002
1146.00,0.0002
1145.00,0.0002
1144.00,0.0003
1143.00,0.0003
1142.00,0.0003
1141.00,0.0002
1140.00,0.0002
1139.00,0.0002
1138.00,0.0002
1137.00,0.0002
1136.00,0.0002
1135.00,0.0002
1134.00,0.0003
1133.00,0.0004
1132.00,0.0004
1131.00,0.0004
1130.00,0.0003
1129.00,0.0002
1128.00,0.0001
1127.00,0.0000
1126.00,0.0000
1125.00,0.0001
1124.00,0.0002
1123.00,0.0003
1122.00,0.0003
1121.00,0.0002
1120.00,0.0001
1119.00,0.0000
1118.00,-0.0000
1117.00,-0.0000
1116.00,0.0000
1115.00,0.0001
1114.00,0.0002
1113.00,0.0003
1112.00,0.0003
1111.00,0.0004
1110.00,0.0005
1109.00,0.0005
1108.00,0.0005
1107.00,0.0005
1106.00,0.0004
1105.00,0.0004
1104.00,0.0004
1103.00,0.0004
1102.00,0.0004
1101.00,0.0004
1100.00,0.0005
1099.00,0.0005
1098.00,0.0006
1097.00,0.0006
1096.00,0.0006
1095.00,0.0006
1094.00,0.0005
1093.00,0.0003
1092.00,0.0002
1091.00,0.0002
1090.00,0.0002
1089.00,0.0003
1088.00,0.0003
1087.00,0.0003
1086.00,0.0002
1085.00,0.0002
1084.00,0.0002
1083.00,0.0002
1082.00,0.0003
1081.00,0.0002
1080.00,0.0002
1079.00,0.0003
1078.00,0.0003
1077.00,0.0002
1076.00,0.0001
1075.00,0.0000
1074.00,0.0001
1073.00,0.0001
1072.00,0.0003
1071.00,0.0004
1070.00,0.0006
1069.00,0.0008
1068.00,0.0010
1067.00,0.0010
1066.00,0.0010
1065.00,0.0008
1064.00,0.0007
1063.00,0.0006
1062.00,0.0005
1061.00,0.0005
1060.00,0.0004
1059.00,0.0004
1058.00,0.0005
1057.00,0.0006
1056.00,0.0007
1055.00,0.0006
1054.00,0.0005
1053.00,0.0005
1052.00,0.0005
1051.00,0.0006
1050.00,0.0006
1049.00,0.0006
1048.00,0.0006
1047.00,0.0007
1046.00,0.0006
1045.00,0.0005
1044.00,0.0003
1043.00,0.0002
1042.00,0.0002
1041.00,0.0002
1040.00,0.0003
1039.00,0.0004
1038.00,0.0003
1037.00,0.0002
1036.00,0.0001
1035.00,0.0000
1034.00,0.0002
1033.00,0.0004
1032.00,0.0006
1031.00,0.0008
1030.00,0.0010
1029.00,0.0011
1028.00,0.0010
1027.00,0.0009
1026.00,0.0008
1025.00,0.0008
1024.00,0.0009
1023.00,0.0008
1022.00,0.0007
1021.00,0.0007
1020.00,0.0007
1019.00,0.0009
1018.00,0.0009
1017.00,0.0008
1016.00,0.0006
1015.00,0.0004
1014.00,0.0002
1013.00,0.0002
1012.00,0.0003
1011.00,0.0004
1010.00,0.0005
1009.00,0.0006
1008.00,0.0008
1007.00,0.0009
1006.00,0.0010
1005.00,0.0007
1004.00,0.0003
1003.00,-0.0001
1002.00,-0.0002
1001.00,-0.0001
1000.00,0.0004
999.00,0.0009
998.00,0.0014
997.00,0.0017
996.00,0.0018
995.00,0.0017
994.00,0.0015
993.00,0.0013
992.00,0.0011
991.00,0.0009
990.00,0.0007
989.00,0.0006
988.00,0.0007
987.00,0.0010
986.00,0.0014
985.00,0.0016
984.00,0.0015
983.00,0.0012
982.00,0.0010
981.00,0.0009
980.00,0.0010
979.00,0.0010
978.00,0.0009
977.00,0.0007
976.00,0.0006
975.00,0.0008
974.00,0.0013
973.00,0.0019
972.00,0.0019
971.00,0.0015
970.00,0.0008
969.00,0.0004
968.00,0.0002
967.00,0.0001
966.00,0.0000
965.00,-0.0000
964.00,0.0001
963.00,0.0003
962.00,0.0008
961.00,0.0015
960.00,0.0022
959.00,0.0024
958.00,0.0020
957.00,0.0012
956.00,0.0005
955.00,0.0001
954.00,-0.0000
953.00,0.0002
952.00,0.0006
951.00,0.0012
950.00,0.0018
949.00,0.0019
948.00,0.0012
947.00,-0.0002
946.00,-0.0015
945.00,-0.0020
944.00,-0.0013
943.00,0.0004
942.00,0.0028
941.00,0.0049
940.00,0.0058
939.00,0.0052
938.00,0.0040
937.00,0.0028
936.00,0.0016
935.00,0.0007
934.00,0.0010
933.00,0.0025
932.00,0.0037
931.00,0.0030
930.00,0.0007
929.00,-0.0013
928.00,-0.0019
927.00,-0.0012
926.00,-0.0001
925.00,0.0012
924.00,0.0026
923.00,0.0034
922.00,0.0027
921.00,0.0004
920.00,-0.0027
919.00,-0.0046
918.00,-0.0038
917.00,-0.0003
916.00,0.0037
915.00,0.0057
914.00,0.0044
913.00,0.0006
912.00,-0.0038
911.00,-0.0062
910.00,-0.0055
909.00,-0.0034
908.00,-0.0025
907.00,-0.0024
906.00,0.0001
905.00,0.0059
904.00,0.0111
903.00,0.0124
902.00,0.0121
901.00,0.0123
900.00,0.0092
899.00,-0.0009
898.00,-0.0134
897.00,-0.0225
896.00,-0.0270
895.00,-0.0284
894.00,-0.0255
893.00,-0.0187
892.00,-0.0164
891.00,-0.0257
890.00,-0.0367
889.00,-0.0330
888.00,-0.0143
887.00,0.0024
886.00,0.0139
885.00,0.0293
884.00,0.0402
883.00,0.0255
882.00,-0.0021
881.00,-0.0197
880.00,-0.0307
879.00,-0.0371
878.00,-0.0198
877.00,0.0090
876.00,0.0301
875.00,0.0283
874.00,0.0148
873.00,0.0507
872.00,0.0813
871.00,0.0160
870.00,-0.0470
869.00,-0.0420
868.00,0.0400
867.00,-0.0084
866.00,-0.0889
865.00,-0.0307
864.00,0.0387
863.00,-0.0579
862.00,-0.1685
861.00,-0.1971
860.00,-0.2399
859.00,-0.3055
858.00,-0.1739
857.00,0.0531
856.00,0.3735
855.00,0.7678
854.00,0.4793
853.00,0.4419
852.00,0.6618
851.00,0.0873
850.00,-0.2644
849.00,-0.1380
848.00,0.1978
847.00,0.0821
846.00,0.1011
845.00,0.5745
844.00,0.5326
843.00,0.6240
842.00,0.0343
841.00,0.1968
840.00,0.3800
839.00,0.1249
838.00,-0.0103
837.00,0.0724
836.00,0.3840
835.00,0.0846
834.00,0.0298
833.00,0.5754
832.00,1.1263
831.00,0.2716
830.00,-0.7090
829.00,-0.5040
828.00,0.5610
827.00,0.1825
826.00,0.1218
825.00,0.6712
824.00,0.2612
823.00,-0.0458
822.00,-0.1536
821.00,0.0058
820.00,0.2438
819.00,0.4192
818.00,0.2474
817.00,0.9070
816.00,0.2711
815.00,0.0540
814.00,-0.0506
813.00,0.1678
812.00,0.6695
811.00,0.6900
810.00,0.4047
809.00,0.9836
808.00,0.7250
807.00,0.3804
806.00,0.0333
805.00,0.1033
804.00,0.1891
803.00,0.0223
802.00,-0.1638
801.00,0.1253
800.00,0.7106
799.00,0.4379
798.00,0.2828
797.00,0.5619
796.00,0.7270
795.00,0.3620
794.00,-0.2014
793.00,0.3358
792.00,0.3898
791.00,0.2275
790.00,0.4044
789.00,0.8868
788.00,1.0606
787.00,0.8473
786.00,0.4055
785.00,0.1484
784.00,-0.2773
783.00,-0.4526
782.00,0.0044
781.00,0.5098
780.00,0.3608
779.00,0.2910
778.00,1.3748
777.00,0.3260
776.00,0.7098
775.00,-0.2927
774.00,-1.0059
773.00,-0.4367
772.00,0.3159
771.00,-0.3226
770.00,-0.6697
769.00,0.0458
768.00,0.6580
767.00,0.1407
766.00,0.0158
765.00,0.2089
764.00,0.5408
763.00,0.2072
762.00,-0.0232
761.00,0.1642
760.00,0.4314
759.00,0.0580
758.00,-0.2669
757.00,-0.0849
756.00,0.2179
755.00,0.0885
754.00,-0.0306
753.00,0.2905
752.00,0.3705
751.00,0.4500
750.00,-0.1059
749.00,-0.1272
748.00,-0.0976
747.00,-0.2260
746.00,-0.3014
745.00,-0.2101
744.00,-0.0257
743.00,-0.0945
742.00,-0.3746
741.00,-0.1898
740.00,-0.1393
739.00,-0.6722
738.00,-0.4376
737.00,-0.3680
736.00,0.1378
735.00,0.4118
734.00,0.3457
733.00,0.4974
732.00,0.4495
731.00,-0.0204
730.00,-0.5723
729.00,-0.4217
728.00,-0.1298
727.00,-0.1985
726.00,-0.2184
725.00,-0.0135
724.00,0.1246
723.00,-0.3300
722.00,-0.8581
721.00,-0.6055
720.00,-0.1542
719.00,-0.1625
718.00,-0.5629
717.00,-0.4718
716.00,-0.1258
715.00,-0.3421
714.00,-0.4122
713.00,0.0674
712.00,0.6170
711.00,0.7103
710.00,0.5451
709.00,0.6866
708.00,0.4624
707.00,0.6070
706.00,0.4831
705.00,0.5965
704.00,0.3629
703.00,0.2089
702.00,0.1600
701.00,0.1634
700.00,0.0486
699.00,-0.0375
698.00,-0.1852
697.00,-0.2600
696.00,-0.1156
695.00,0.4632
694.00,0.0480
693.00,0.2037
692.00,0.6276
691.00,0.1209
690.00,-0.2413
689.00,0.1873
688.00,0.7657
687.00,0.5391
686.00,0.1256
685.00,0.6322
684.00,0.5084
683.00,0.0129
682.00,-0.2047
681.00,-0.1445
680.00,0.0756
679.00,0.1947
678.00,0.1646
677.00,0.4720
676.00,0.6069
675.00,0.3742
674.00,0.1972
673.00,0.3526
672.00,0.4747
671.00,0.1452
670.00,-0.0167
669.00,0.1649
668.00,0.3932
667.00,0.1259
666.00,-0.1389
665.00,0.0797
664.00,0.3476
663.00,0.1394
662.00,-0.0339
661.00,0.7215
660.00,0.8108
659.00,0.8598
658.00,1.0618
657.00,0.9867
656.00,0.9937
655.00,0.1569
654.00,-0.4965
653.00,-0.1551
652.00,-0.0388
651.00,-0.2323
650.00,-0.2876
649.00,0.2362
648.00,0.5322
647.00,0.6530
646.00,0.1603
645.00,0.2883
644.00,0.3803
643.00,0.2123
642.00,0.1805
641.00,0.5211
640.00,0.9707
639.00,0.4364
638.00,0.0230
637.00,0.6434
636.00,0.4727
635.00,0.3751
634.00,0.4681
633.00,0.7166
632.00,0.8030
631.00,0.3832
630.00,-0.5643
629.00,-0.4036
628.00,-0.0761
627.00,-0.3742
626.00,-0.5353
625.00,-0.1084
624.00,0.2901
623.00,0.0953
622.00,0.0926
621.00,0.2770
620.00,0.2344
619.00,0.2912
618.00,0.1508
617.00,0.1691
616.00,0.3890
615.00,0.1465
614.00,0.0204
613.00,0.2529
612.00,0.4857
611.00,-0.1317
610.00,-0.8182
609.00,-0.3585
608.00,0.2990
607.00,0.2785
606.00,0.3861
605.00,0.5959
604.00,0.7463
603.00,0.3506
602.00,-0.0888
601.00,-0.0828
600.00,-0.0199
599.00,-0.0441
598.00,-0.0978
597.00,0.1488
596.00,0.2980
595.00,0.1557
594.00,0.0785
593.00,0.2880
592.00,0.3442
591.00,0.0179
590.00,-0.2560
589.00,-0.1061
588.00,0.2654
587.00,0.5220
586.00,0.3111
585.00,0.6036
584.00,0.6209
583.00,0.2616
582.00,-0.0500
581.00,0.0703
580.00,0.0193
579.00,-0.3233
578.00,-0.5144
577.00,-0.2201
576.00,0.2271
575.00,-0.0357
574.00,-0.2333
573.00,0.3353
572.00,0.3836
571.00,0.5494
570.00,0.6198
569.00,0.6283
568.00,0.5775
567.00,0.1620
566.00,-0.0678
565.00,0.0270
564.00,0.1601
563.00,-0.1038
562.00,-0.5160
561.00,-0.2902
560.00,-0.1208
559.00,-0.1036
558.00,-0.1150
557.00,0.0569
556.00,0.2985
555.00,0.1351
554.00,0.0953
553.00,1.2238
552.00,0.3612
551.00,0.6536
550.00,0.5336
549.00,0.5148
548.00,0.6479
547.00,0.1155
546.00,-0.2517
545.00,-0.2477
544.00,0.0419
543.00,-0.2402
542.00,-0.4553
541.00,0.1951
540.00,0.7546
539.00,0.1647
538.00,-0.6190
537.00,-0.1529
536.00,0.7065
535.00,0.3761
534.00,-0.0327
533.00,0.3826
532.00,0.6573
531.00,0.7440
530.00,0.2280
529.00,0.4323
528.00,0.0813
527.00,-0.3433
526.00,-0.1576
525.00,-0.0891
524.00,-0.0711
523.00,0.1558
522.00,0.0787
521.00,0.1666
520.00,0.1886
519.00,0.2069
518.00,0.1750
517.00,0.5212
516.00,1.1181
515.00,0.2492
514.00,-0.0830
513.00,0.2992
512.00,0.4726
511.00,0.2526
510.00,-0.0761
509.00,0.2184
508.00,0.4877
507.00,-0.0094
506.00,-0.2303
505.00,0.0237
504.00,0.3695
503.00,-0.0554
502.00,-0.6150
501.00,-0.1942
500.00,0.4432
499.00,0.3218
498.00,0.2472
497.00,0.6707
496.00,0.4229
495.00,0.4580
494.00,0.4734
493.00,0.7394
492.00,0.5048
491.00,0.2559
490.00,-0.1986
489.00,0.0693
488.00,0.2983
487.00,-0.1220
486.00,-0.5054
485.00,-0.2230
484.00,-0.1607
483.00,-0.3057
482.00,-0.0842
481.00,0.0755
480.00,0.1002
479.00,0.0363
478.00,-0.1126
477.00,0.3020
476.00,0.5031
475.00,0.1143
474.00,-0.2089
473.00,-0.0930
472.00,0.1465
471.00,-0.4865
470.00,0.0362
469.00,0.0313
468.00,-0.5306
467.00,-0.4501
466.00,-0.2760
465.00,0.2361
464.00,1.5558
463.00,0.5417
462.00,0.1947
461.00,0.6691
460.00,0.6836
459.00,0.4827
458.00,0.2867
457.00,0.3505
456.00,0.3209
455.00,-0.0068
454.00,-0.3759
453.00,0.0227
452.00,0.3168
451.00,0.1899
450.00,-0.0667
