Created as New Dataset,Sample 003 By Administrator Date Tuesday, October 14 2025
cm-1,A
1214.00,0.0039
1213.00,0.0039
1212.00,0.0040
1211.00,0.0040
1210.00,0.0039
1209.00,0.0039
1208.00,0.0039
1207.00,0.0039
1206.00,0.0039
1205.00,0.0039
1204.00,0.0039
1203.00,0.0039
1202.00,0.0040
1201.00,0.0040
1200.00,0.0040
1199.00,0.0040
1198.00,0.0040
1197.00,0.0040
1196.00,0.0041
1195.00,0.0040
1194.00,0.0040
1193.00,0.0039
1192.00,0.0040
1191.00,0.0040
1190.00,0.0040
1189.00,0.0040
1188.00,0.0040
1187.00,0.0040
1186.00,0.0039
1185.00,0.0039
1184.00,0.0039
1183.00,0.0039
1182.00,0.0039
1181.00,0.0040
1180.00,0.0040
1179.00,0.0040
1178.00,0.0040
1177.00,0.0040
1176.00,0.0040
1175.00,0.0039
1174.00,0.0039
1173.00,0.0039
1172.00,0.0039
1171.00,0.0040
1170.00,0.0040
1169.00,0.0041
1168.00,0.0042
1167.00,0.0043
1166.00,0.0043
1165.00,0.0043
1164.00,0.0043
1163.00,0.0042
1162.00,0.0042
1161.00,0.0042
1160.00,0.0042
1159.00,0.0042
1158.00,0.0043
1157.00,0.0043
1156.00,0.0043
1155.00,0.0044
1154.00,0.0043
1153.00,0.0043
1152.00,0.0043
1151.00,0.0042
1150.00,0.0042
1149.00,0.0042
1148.00,0.0042
1147.00,0.0042
1146.00,0.0043
1145.00,0.0043
1144.00,0.0044
1143.00,0.0044
1142.00,0.0043
1141.00,0.0043
1140.00,0.0043
1139.00,0.0043
1138.00,0.0043
1137.00,0.0043
1136.00,0.0042
1135.00,0.0042
1134.00,0.0042
1133.00,0.0043
1132.00,0.0044
1131.00,0.0044
1130.00,0.0043
1129.00,0.0042
1128.00,0.0042
1127.00,0.0042
1126.00,0.0041
1125.00,0.0041
1124.00,0.0042
1123.00,0.0043
1122.00,0.0043
1121.00,0.0044
1120.00,0.0044
1119.00,0.0044
1118.00,0.0044
1117.00,0.0044
1116.00,0.0044
1115.00,0.0044
1114.00,0.0045
1113.00,0.0045
1112.00,0.0046
1111.00,0.0047
1110.00,0.0047
1109.00,0.0048
1108.00,0.0049
1107.00,0.0048
1106.00,0.0048
1105.00,0.0048
1104.00,0.0048
1103.00,0.0049
1102.00,0.0050
1101.00,0.0051
1100.00,0.0051
1099.00,0.0051
1098.00,0.0051
1097.00,0.0051
1096.00,0.0050
1095.00,0.0049
1094.00,0.0048
1093.00,0.0047
1092.00,0.0047
1091.00,0.0047
1090.00,0.0048
1089.00,0.0049
1088.00,0.0050
1087.00,0.0050
1086.00,0.0049
1085.00,0.0048
1084.00,0.0049
1083.00,0.0049
1082.00,0.0050
1081.00,0.0051
1080.00,0.0052
1079.00,0.0052
1078.00,0.0053
1077.00,0.0053
1076.00,0.0053
1075.00,0.0053
1074.00,0.0053
1073.00,0.0054
1072.00,0.0055
1071.00,0.0055
1070.00,0.0055
1069.00,0.0056
1068.00,0.0058
1067.00,0.0058
1066.00,0.0058
1065.00,0.0058
1064.00,0.0058
1063.00,0.0057
1062.00,0.0057
1061.00,0.0056
1060.00,0.0056
1059.00,0.0056
1058.00,0.0056
1057.00,0.0056
1056.00,0.0057
1055.00,0.0056
1054.00,0.0056
1053.00,0.0057
1052.00,0.0060
1051.00,0.0061
1050.00,0.0063
1049.00,0.0064
1048.00,0.0065
1047.00,0.0064
1046.00,0.0064
1045.00,0.0064
1044.00,0.0065
1043.00,0.0064
1042.00,0.0062
1041.00,0.0060
1040.00,0.0058
1039.00,0.0056
1038.00,0.0055
1037.00,0.0055
1036.00,0.0056
1035.00,0.0056
1034.00,0.0057
1033.00,0.0059
1032.00,0.0060
1031.00,0.0060
1030.00,0.0060
1029.00,0.0061
1028.00,0.0062
1027.00,0.0063
1026.00,0.0063
1025.00,0.0064
1024.00,0.0065
1023.00,0.0065
1022.00,0.0065
1021.00,0.0067
1020.00,0.0069
1019.00,0.0072
1018.00,0.0072
1017.00,0.0070
1016.00,0.0066
1015.00,0.0062
1014.00,0.0061
1013.00,0.0062
1012.00,0.0064
1011.00,0.0065
1010.00,0.0066
1009.00,0.0067
1008.00,0.0069
1007.00,0.0070
1006.00,0.0070
1005.00,0.0070
1004.00,0.0069
1003.00,0.0068
1002.00,0.0068
1001.00,0.0072
1000.00,0.0077
999.00,0.0081
998.00,0.0083
997.00,0.0083
996.00,0.0082
995.00,0.0081
994.00,0.0082
993.00,0.0083
992.00,0.0083
991.00,0.0078
990.00,0.0072
989.00,0.0069
988.00,0.0068
987.00,0.0067
986.00,0.0068
985.00,0.0072
984.00,0.0078
983.00,0.0082
982.00,0.0083
981.00,0.0080
980.00,0.0076
979.00,0.0070
978.00,0.0070
977.00,0.0075
976.00,0.0082
975.00,0.0084
974.00,0.0084
973.00,0.0086
972.00,0.0090
971.00,0.0092
970.00,0.0091
969.00,0.0091
968.00,0.0090
967.00,0.0087
966.00,0.0085
965.00,0.0087
964.00,0.0091
963.00,0.0092
962.00,0.0090
961.00,0.0091
960.00,0.0098
959.00,0.0106
958.00,0.0112
957.00,0.0117
956.00,0.0117
955.00,0.0109
954.00,0.0099
953.00,0.0095
952.00,0.0098
951.00,0.0101
950.00,0.0097
949.00,0.0089
948.00,0.0079
947.00,0.0070
946.00,0.0070
945.00,0.0084
944.00,0.0104
943.00,0.0119
942.00,0.0127
941.00,0.0133
940.00,0.0135
939.00,0.0122
938.00,0.0102
937.00,0.0092
936.00,0.0103
935.00,0.0127
934.00,0.0151
933.00,0.0162
932.00,0.0148
931.00,0.0109
930.00,0.0068
929.00,0.0055
928.00,0.0068
927.00,0.0083
926.00,0.0090
925.00,0.0106
924.00,0.0139
923.00,0.0177
922.00,0.0208
921.00,0.0229
920.00,0.0231
919.00,0.0203
918.00,0.0169
917.00,0.0164
916.00,0.0182
915.00,0.0183
914.00,0.0147
913.00,0.0098
912.00,0.0066
911.00,0.0062
910.00,0.0086
909.00,0.0128
908.00,0.0158
907.00,0.0143
906.00,0.0107
905.00,0.0109
904.00,0.0159
903.00,0.0208
902.00,0.0218
901.00,0.0196
900.00,0.0145
899.00,0.0058
898.00,-0.0024
897.00,-0.0029
896.00,0.0022
895.00,0.0041
894.00,0.0037
893.00,0.0088
892.00,0.0198
891.00,0.0232
890.00,0.0153
889.00,0.0045
888.00,-0.0110
887.00,-0.0241
886.00,-0.0278
885.00,-0.0215
884.00,0.0102
883.00,0.0570
882.00,0.0774
881.00,0.0804
880.00,0.0767
879.00,0.0540
878.00,0.0407
877.00,0.0303
876.00,0.0216
875.00,0.0588
874.00,0.0908
873.00,0.1185
872.00,0.0561
871.00,-0.0810
870.00,-0.1877
869.00,-0.3081
868.00,-0.3782
867.00,-0.3361
866.00,-0.2266
865.00,-0.1205
864.00,-0.0718
863.00,-0.0643
862.00,-0.1242
861.00,-0.2894
860.00,-0.4448
859.00,-0.4858
858.00,-0.3344
857.00,-0.2506
856.00,-0.1279
855.00,0.0322
854.00,0.0934
853.00,0.0690
852.00,0.0936
851.00,0.0470
850.00,0.0001
849.00,0.0180
848.00,0.0920
847.00,0.3173
846.00,0.1762
845.00,0.4504
844.00,0.4718
843.00,0.2088
842.00,-0.1804
841.00,-0.2933
840.00,-0.2718
839.00,-0.2681
838.00,-0.2034
837.00,-0.2823
836.00,-0.2930
835.00,-0.2920
834.00,-0.2648
833.00,-0.2114
832.00,-0.2043
831.00,-0.5451
830.00,-1.0212
829.00,-0.9394
828.00,-0.1066
827.00,0.3520
826.00,-0.0180
825.00,0.3666
824.00,0.2789
823.00,-0.0619
822.00,-0.2273
821.00,-0.1453
820.00,-0.1135
819.00,-0.1458
818.00,-0.1637
817.00,-0.0610
816.00,0.0175
815.00,0.1360
814.00,0.5438
813.00,0.1872
812.00,0.0611
811.00,0.0819
810.00,0.1405
809.00,0.1326
808.00,0.1067
807.00,0.1345
806.00,-0.0618
805.00,-0.2893
804.00,-0.2776
803.00,-0.3248
802.00,-0.3827
801.00,-0.2402
800.00,-0.0860
799.00,0.1504
798.00,0.8557
797.00,0.8458
796.00,0.4522
795.00,0.0145
794.00,-0.4275
793.00,-0.3398
792.00,-0.2410
791.00,-0.2543
790.00,-0.2049
789.00,-0.0673
788.00,-0.0281
787.00,-0.0295
786.00,-0.2069
785.00,-0.4032
784.00,-0.6315
783.00,-0.8513
782.00,-0.5490
781.00,-0.0744
780.00,0.1667
779.00,0.3569
778.00,0.3990
777.00,-0.2016
776.00,-0.2674
775.00,-0.6508
774.00,-1.1103
773.00,-0.6877
772.00,-0.4218
771.00,-0.6601
770.00,-0.8472
769.00,-0.5690
768.00,-0.2389
767.00,-0.2450
766.00,-0.1164
765.00,-0.0444
764.00,0.0168
763.00,-0.0056
762.00,-0.1531
761.00,-0.1765
760.00,-0.0946
759.00,0.0080
758.00,0.1989
757.00,0.1200
756.00,-0.0063
755.00,-0.1083
754.00,-0.1998
753.00,-0.1531
752.00,-0.1047
751.00,-0.1007
750.00,-0.1140
749.00,-0.1279
748.00,-0.1336
747.00,-0.0937
746.00,-0.1202
745.00,-0.1902
744.00,-0.2285
743.00,-0.1942
742.00,-0.5024
741.00,-0.5937
740.00,-0.6444
739.00,-1.0285
738.00,-0.4867
737.00,-0.6055
736.00,-0.1270
735.00,0.4033
734.00,0.1777
733.00,0.2835
732.00,0.0504
731.00,-0.0355
730.00,-0.3421
729.00,-0.3399
728.00,-0.2812
727.00,-0.3437
726.00,-0.3773
725.00,-0.2475
724.00,-0.1535
723.00,-0.1876
722.00,-0.5120
721.00,-0.5792
720.00,-0.4471
719.00,-0.4195
718.00,-0.3785
717.00,-0.3382
716.00,-0.1838
715.00,-0.1284
714.00,-0.0126
713.00,0.1059
712.00,0.1325
711.00,0.1582
710.00,0.1371
709.00,0.0275
708.00,-0.0738
707.00,-0.1690
706.00,-0.2732
705.00,-0.2655
704.00,-0.1916
703.00,-0.1442
702.00,-0.0546
701.00,-0.0160
700.00,-0.0576
699.00,-0.2319
698.00,-0.6377
697.00,-0.7925
696.00,-0.7489
695.00,-0.6221
694.00,-0.2192
693.00,-0.0983
692.00,-0.1414
691.00,-0.1909
690.00,-0.3078
689.00,-0.2424
688.00,-0.1944
687.00,-0.1857
686.00,-0.1013
685.00,-0.0378
684.00,-0.1121
683.00,-0.2569
682.00,-0.3258
681.00,-0.3398
680.00,-0.2442
679.00,-0.0430
678.00,0.2684
677.00,0.2790
676.00,0.1854
675.00,0.1587
674.00,0.0892
673.00,-0.0426
672.00,-0.0920
671.00,-0.0589
670.00,0.0050
669.00,-0.0141
668.00,-0.0604
667.00,-0.0496
666.00,0.0181
665.00,-0.0862
664.00,-0.2011
663.00,-0.3477
662.00,-0.3609
661.00,-0.0492
660.00,0.1734
659.00,0.3373
658.00,0.6314
657.00,0.2493
656.00,0.0452
655.00,-0.2386
654.00,-0.7097
653.00,-0.6272
652.00,-0.4703
651.00,-0.5156
650.00,-0.5355
649.00,-0.2184
648.00,-0.0805
647.00,-0.1143
646.00,-0.1049
645.00,-0.0511
644.00,0.0106
643.00,0.0366
642.00,0.0309
641.00,-0.0373
640.00,-0.0685
639.00,-0.1821
638.00,-0.4613
637.00,-0.3861
636.00,-0.1475
635.00,0.0364
634.00,0.0518
633.00,0.0745
632.00,0.0928
631.00,-0.0138
630.00,-0.4274
629.00,-0.4673
628.00,-0.3471
627.00,-0.3638
626.00,-0.1865
625.00,-0.0535
624.00,-0.0531
623.00,-0.0052
622.00,0.1448
621.00,0.2379
620.00,0.1194
619.00,0.0717
618.00,0.0086
617.00,-0.0755
616.00,-0.0757
615.00,-0.0582
614.00,-0.0408
613.00,-0.1096
612.00,-0.1380
611.00,-0.2453
610.00,-0.4981
609.00,-0.2302
608.00,-0.0447
607.00,-0.0014
606.00,0.0270
605.00,-0.0315
604.00,-0.0882
603.00,-0.1885
602.00,-0.2775
601.00,-0.1278
600.00,0.0258
599.00,0.0279
598.00,-0.0361
597.00,0.0255
596.00,-0.0200
595.00,-0.0454
594.00,-0.0135
593.00,-0.0702
592.00,-0.1562
591.00,-0.3253
590.00,-0.5405
589.00,-0.4184
588.00,-0.0969
587.00,0.0490
586.00,0.1838
585.00,0.1465
584.00,0.0951
583.00,0.0345
582.00,-0.0872
581.00,-0.0049
580.00,-0.0379
579.00,-0.2277
578.00,-0.4906
577.00,-0.5769
576.00,-0.4744
575.00,-0.4787
574.00,-0.3400
573.00,0.1058
572.00,0.1089
571.00,0.0169
570.00,0.0118
569.00,-0.0166
568.00,-0.0514
567.00,-0.0576
566.00,-0.0208
565.00,-0.0341
564.00,-0.0820
563.00,-0.1596
562.00,-0.4305
561.00,-0.4655
560.00,-0.3324
559.00,-0.2551
558.00,-0.0231
557.00,-0.0413
556.00,-0.0634
555.00,0.0030
554.00,0.0308
553.00,-0.0089
552.00,-0.0448
551.00,-0.0615
550.00,-0.0747
549.00,-0.0567
548.00,-0.0313
547.00,-0.0509
546.00,-0.2202
545.00,-0.4531
544.00,-0.5196
543.00,-0.7197
542.00,-0.8372
541.00,-0.6116
540.00,-0.4584
539.00,-0.8194
538.00,-0.9501
537.00,-0.5033
536.00,-0.1534
535.00,-0.1296
534.00,-0.1059
533.00,-0.0421
532.00,0.0301
531.00,0.0670
530.00,-0.0580
529.00,-0.0954
528.00,-0.0992
527.00,-0.0846
526.00,0.3536
525.00,-0.2262
524.00,-0.4572
523.00,-0.4212
522.00,-0.2254
521.00,0.0416
520.00,0.0737
519.00,0.0860
518.00,-0.0244
517.00,-0.1583
516.00,-0.2320
515.00,-0.2134
514.00,0.1690
513.00,0.1632
512.00,0.0788
511.00,-0.0026
510.00,-0.2213
509.00,-0.2010
508.00,-0.1250
507.00,0.0380
506.00,0.5666
505.00,0.3995
504.00,0.1563
503.00,-0.0030
502.00,-0.2500
501.00,-0.1542
500.00,-0.0240
499.00,0.0866
498.00,0.1460
497.00,0.0578
496.00,-0.0299
495.00,-0.1196
494.00,-0.2141
493.00,-0.1505
492.00,-0.1267
491.00,-0.2665
490.00,-0.5012
489.00,-0.5271
488.00,-0.4045
487.00,-0.3868
486.00,-0.3641
485.00,-0.2849
484.00,-0.2991
483.00,-0.3952
482.00,-0.2090
481.00,-0.2798
480.00,-0.4162
479.00,-0.4427
478.00,-0.1572
477.00,0.4195
476.00,0.5342
475.00,0.8125
474.00,0.3860
473.00,-0.1646
472.00,-0.5489
471.00,-1.0646
470.00,-0.1718
469.00,-0.2389
468.00,-0.8326
467.00,-0.3079
466.00,-0.0422
465.00,0.0634
464.00,0.0453
463.00,0.0684
462.00,0.2175
461.00,0.1440
460.00,0.0887
459.00,0.1239
458.00,0.2750
457.00,0.3082
456.00,0.2474
455.00,0.1888
454.00,-0.2617
453.00,-0.3409
452.00,-0.3220
451.00,-0.3821
450.00,-0.3666
